place_id,nombre,direccion,tipo_territorio,departamento,pais,latitud,longitud,calificacion,total_calificaciones,comentarios,nivel_precios,telefono,tipo_telefono,sitio_web,entrada_accesible,es_reservable,estado_negocio,tags,abre_lunes,abre_martes,abre_miercoles,abre_jueves,abre_viernes,abre_sabado,abre_domingo,abierto_24h,fuente,direccion_original
ChIJqVIRF06nMI4RZ6RBaT1GLws,seor caf,carrera 118 numero 48-55 villa fatima,Ciudad,Valle del Cauca,Colombia,3.35077,-76.5174142,4.1,12.0,"ubicado sobre el boulevard del río, tienen el blend de café más espectacular que haya probado. nada menos que el dos veces ganador del premio monde selection a la calidad (2018-2019). located on the river boulevard, they have the most spectacular coffee blend i've ever tasted. nothing less than the twice winner of the monde selection award for quality (2018-2019). | el servicio de cafeteria escolar en el pio xii es muy variado, ofrece plan completo de alimentación para los estudiantes, almuerzos balanceados. | buena cafetería escolar, con una variedad de.productos que se acomodan a la necesidad de los estudiantes y padres de familia. | el mejor servicio de alimentación escolar!! y el personal más amable que conozco | pésima experiencia. mala atención y cero concepto de servicio para ser un lugar tan cerca a un sitio turístico.",,+57 316 8780155,Móvil,http://www.senorcafepremium.com/,True,,operational,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']",True,True,True,True,True,False,False,False,Google API,"cra. 118 #48-55, villa fatima, cali, valle del cauca, colombia"
ChIJu6kqqrqhMI4RAZHLKsi_M-8,cultto restaurante,carrera 122 numero 22a-60 ciudad jardin pance,Ciudad,Valle del Cauca,Colombia,3.3432115,-76.5273211,4.5,53.0,"lugar grande y amplio. la comida me pareció súper rica, fui con mi pareja y pedimos hamburguesa cultto, sándwich cultto, soda lyche, waffle de pandebono. quedamos super bien de llenura y gastamos menos de 150 mil con propina. también hay más menú, tipo brunch o comida/cena elegante. las instalaciones también las vimos y grandes como bien organizadas. | cada hotel que permite el desarrollo de restaurantes en sus instalaciones, promueve el crecimiento de la industria de la hospitalidad en modelos complementarios, como la venta cruzada en el consumo masivo. cultto revive una zona de la ciudad acostumbrada a la rutina diurna y eso es un riesgo que vale la pena reconocer. la comida de muy buen sabor y temperatura, platos muy bien presentados lo que hace que la experiencia sea agradable. | muy buena opción en el sur de cali. los platos son visualmente muy lindos en su presentación y el sabor les hace justicia. el lugar es muy lindo y en la tarde la brisa y el clima son muy agradables. los meseros muy atentos. las entradas de tamaño perfecto para compartir y muy ricas; como platos fuertes probamos el new york steak, el salmón y la carne de res en sinfonía, muy buenos platos con porciones adecuadas y los términos de la carne fueron los que pedimos. de postre la torta selva mística, deliciosa con un café americano. recomendado | fui a un brunch a cultto y quedé asombrado, la verdad no salía a brunch hace tiempo pero me decidí ir a este lugar, un poco dificil la llegada ya que el letrero está en dirección opuesta a la calle, pero está ubicado en el hotel pance 122, al llegar nos dimos cuenta que el restaurante es un restaurante pequeño, pero extremadamente lindo, te hace sentir en otro lugar, no en cali, pedimos los blinis de salmón, los waffles de chontaduro y el aguacate con cebolla y tomates secos, los blinis 9.5/10, espectaculares, super bien balanceados, depronto podrían tener un poquito mas de salmón o un poquito menos de queso, pero ya es por preferencia, los waffles de chontaduro cuando los pedimos el mesero que nos atendió nos dijo que depronto pueden ser secos, que nos lo comieramos bien con la salsa... al llegar... nada que ver, para nada secos, humedos, buenos de sabor ( eso si no sabian a chontaduro, solo el color) pero la mezcla y el balance de los demás ingredientes del plato lo hacían fantástico. el aguacate si fue lo que menos nos gustó, la verdad siento que le hace falta algún otro elemento ( en la carta dice que es mejor si se acompaña de otra cosa) pero queriamos probarlo solo para saber, depronto algun bocconcini o otro queso, y un elemento ácido harían que el plato se sintiera más balanceado. pero en general un muy buen restaurante al cual volveré a probar más platos, servicio 9.8/10 lugar 9.5/10 comida 9.4/10 | hermosa decoración y buena comida. la res en sinfonía es deliciosa. también recomendaría la limonada negra de lychee.",,+57 315 6278842,Móvil,,True,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,True,False,Google API,"cra. 122 #22a-60, ciudad jardín, pance, cali, valle del cauca, colombia"
ChIJvdBIM5KnMI4RiGflmq7lFQA,acento,carrera 1 numero 2 - 72 numerormandia sebastian de belalcazar,Ciudad,Valle del Cauca,Colombia,3.4499383,-76.5396069,4.6,245.0,"excelente servicio, destaca la amabilidad y la buena atención. el restaurante cuenta con un ambiente muy agradable y acogedor. las porciones de los platos son muy buenas, el sabor y la presentación es destacable. | muyyy normalll , no cordina el precio con el sabor yo comí la trilogía del limón pero probé la hamburguesa, solomillo de queso azul , steak y todo muy normalito a destacar , la presentación es muy bonita | me gustó mucho el lugar, queda dentro del hotel intercontinental el cual está renovadoy hermoso. hay parqueadero,por ello pedir factura y hacerla sellar en el restaurante para que no te cobren (3 horas). la ambientación limpia, moderna y bonita. la atención cordial y rápida pero hay que tener en cuenta que lo visité de día. plato recomendado ahumado de arroz y mariscos es espectacular, para tomar el alivio de maracuyá es delicioso es como una soda italiana. las porciones de los platos suficiente. valor medio alto. | muy buen restaurante; la comida deliciosa y su grupo musical hace una excelente música...muy recomendado para cenar y pasar un gran momento en un lugar muy caleño | magnífico y cómodo restaurante y muy buena y bien presentada la comida. imperdible el waffle de pandebono",,+57 318 7120318,Móvil,,True,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,True,False,Google API,"cra. 1 #2 - 72, normandia sebastian de belalcazar, cali, valle del cauca, colombia"
ChIJy25EfEqnMI4R9M9jzb4swOk,granifood,calle 49a norte numero 4n56 comuna 4,Ciudad,Valle del Cauca,Colombia,3.4761238,-76.50779,4.6,65.0,"di con este lugar a raíz de recomendaciones en instagram y ha válido la pena en cada aspecto, su ambiente es tranquilo y acogedor con buenos detalles en su diseño. ahora bien, los precios de la comida son acordes a la calidad y sabor de sus productos, en este caso el desgranado, el perro meloso, la limonada cereza y la soda italiana de maracuyá, todo totalmente delicioso, el tamaño es justo para quedar satisfecho; el contar con salsas artesanales de maíz, lulo y pimentón fue un plus, muy sabrosas. la atención estuvo muy bien, el dueño es de esas personas con buena vibra y que demuestra la dedicación por su negocio y que los clientes tengan una grata experiencia, totalmente recomendado. | la comida es rica tirando a normal pero la cantidad por el valor exagerado que cobran es preocupante. un ""desgranado"" con carne super pequeño $26.000 aparte no es mucha la diferencia de sabor, no es que sea extraordinario, el local se llena es por conocidos del dueño, mi novio pidio una hamburguesa dijo que estaba normal costó como 26.000 y quedó con hambre, para ese precio se va a un restaurante como gaon, tdt y no se queda con hambre. | hamburguesas que superan expectativas, fui ahí por recomendación de un video en tiktok y wow fue una súper recomendación. excelente atención y sabor. la atención fue rápida y muy amable. ese día probé la caprichosa y quedé encantado: carne en su punto, pan delicioso y un sabor espectacular. ¡definitivamente volveré! | ya he ido 2 veces, me comí una clásica y cheese burger, la primera deliciosa, la cheese espectacular, muy recomendado!! cheese burger + papas + cerveza michelada = 44880 pesos | muy buenas hamburguesas, calidad productos 1a y buena atención . totalmente recomendado.",,+57 320 6495331,Móvil,,,,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,True,False,Google API,"cl. 49a nte. #4n56, comuna 4, cali, valle del cauca, colombia"
ChIJW44Sej2mMI4RC9LyqKyh5xo,bbva cajero terminal de transportes de cali,avenidaenida 2an numero 29 bueno madrid,Ciudad,Valle del Cauca,Colombia,3.4645884,-76.521487,4.0,2.0,está en la puerta donde parquean los taxis | no está mal,,+57 1 800 0935777,Móvil,,True,,operational,"['atm', 'establishment', 'finance', 'point_of_interest']",True,True,True,True,True,True,True,False,Google API,"avenida 2an #29, bueno madrid, cali, valle del cauca, colombia"
ChIJMYWaMAmnMI4RsUh45V6iAIY,seoul mdicina esttica lser  spa  sede norte,calle 25 norte numero 6 54 san vicente,Ciudad,Valle del Cauca,Colombia,3.4678091,-76.5302289,3.8,33.0,"la limpieza facial fue excepcional. desde el primer momento, el ambiente fue relajante y profesional. la esteticista alejandra , mostró gran conocimiento y cuidado en cada paso del procedimiento. utilizó productos de alta calidad y adaptó el tratamiento a las necesidades de mi piel. noté una mejora inmediata en la textura, la luminosidad y la hidratación. ¡sin duda volveré y lo recomiendo totalmente! gracias | excelente. en cuanto a tratamientos faciales, excelente. tratamientos corporales personalmente opino que si ud no hace ejercicio y come saludable, no hay tratamiento que le sirva. si hace ejercicio y come saludable, puede tomar cualquiera de los tratamientos estéticos corporales como ayuda o mantenimiento. pero si piensa adelgazar sólo con éstos tratamientos, se equivoca. | es muy confiable, los equipos que utilizan son son muy buenos y siempre he obtenido los resultados que espero. los recomiendo. y el personal es muy atento te hacen sentir como en casa. | lo peor de cali colombia en tratamientos esteticos seoul ! que mal hacen quedar la ciudad pionera en estetica. pagué por un tratamiento de depilación laser, tenia que pagar todo el tratamiento el primer día, duraba 6 meses, me hicieron la primer sección y cada mes la excusa era que la maquina estaba dañada, van 7 meses y no quieren reembolsar mi dinero, no los recomiendo, juegan con el tiempo del paciente, y ni hablar de la pésima atención de las recepcionistas del norte, ese mismo día pagué por un tratamiento facial el cual constaba de 5 secciones y era cada 5 días pues la lenta de la recepcionista programó mi cita al mes sin decirme q no funcionaria sino hacíamos la sgte sección a los 5 días, así que eso también se perdió. escribo hoy aquí a ver si me reembolsan mi dinero y para que nadie caigan en su publicidad engañosa de instagram. | son unos deshonestos, para no usar palabras mas despereciables, pague por un procedimiento completo de depilacion, resultando ser un fraude, pues lo hicieron con un famoso aire frio (para soportar el dolor) que lo que hacia era bajarle la potencia a la maquina, por lo que no se obtuvieron los resultados ofrecidos, esto mismo me lo dijo quien me realizaba la depilacion, por lo que debieron o reembolsarme u ofrecerme un resultado optimo, aparte el proceso es super doloroso, tema en el cual tambien mienten, porque es uno el que debe comprar la crema de anestesia para poder soportar el proceso. son pesimos!!!",,+57 314 7550176,Móvil,http://www.seoul.com.co/,True,,operational,"['establishment', 'health', 'point_of_interest']",True,True,True,True,True,True,False,False,Google API,"cl. 25 nte. #6– 54, san vicente, cali, valle del cauca, colombia"
ChIJVVW0SoWmMI4RSUdHQeuOCa8,oriental spa,avenida roosevelt numero 26-43 3 de julio,Ciudad,Valle del Cauca,Colombia,3.4340287,-76.5385496,5.0,1.0,,,,Desconocido,,,,operational,"['establishment', 'point_of_interest', 'spa']",False,False,False,False,False,False,False,False,Google API,"av. roosevelt #26-43, 3 de julio, cali, valle del cauca, colombia"
ChIJOT8jZOmmMI4R57Eo7s3UlCM,rico helado cali,carrera 30 numero 2628 el jardin,Ciudad,Valle del Cauca,Colombia,3.4269731,-76.51939709999999,4.1,26.0,estoy escribiendo al número de whatsapp pero ya varios días y nadie responde requiero la dirección para hacer mis compras en punto pero si no respondes 2 lineas de whatsapp es muy difícil he probado sus helados y son deliciosisimos requiero para negocio por favor actualicen las líneas telefonocas y los puntos de ventas | heladería donde puedes conseguir todo el helado que se te antoje a un precio super económico ven llevate a tu casa todo el helado que siempre has soñado en comerte ven calma esas ganas esos antojos de helado y todo a un precio muy económico para ti y toda tu familia. | muy buena atención al cliente | buena atención | el negocio ya no funciona cerro,Económico,+57 602 3765444,Móvil,,True,,operational,"['establishment', 'food', 'point_of_interest', 'store']",True,True,True,True,True,True,False,False,Google API,"cra. 30 #2628, el jardin, cali, valle del cauca, colombia"
ChIJa6vOiD2mMI4RkwvHoiV9NBs,la milenia,avenida 2b norte numero 26-89 san vicente,Ciudad,Valle del Cauca,Colombia,3.4698544,-76.5253603,4.3,113.0,"tienen un aji putisimo, súper picante, sabroso | la atención es buena, los pandebonos, buñuelos y palitos de queso son deliciosos. lo único que creo que ticaraia revisar es los precios creo que son un poco elevados pero bueno por el sabor lo valen. | aquí encontrarás un grande surtido en productos de panadería para acompañar un café o una refrescante bebida fría. sin embargo puedes detenerte a desayunar con huevos al gusto, carne con arroz blanco y un chocolate para endulzar a tu gusto con arepita horneada o un pandebono. si prefiere también puede tomar un buen almuerzo al mediodía o merendar algo más ligero. | buen lugar, amplio, atención excelente y gran variedad de productos | muy delicioso casi todo en general especialmente los pandebonos , mejorar la atención al cliente y estará perfecto.",Normal,+57 602 6671264,Móvil,,True,,operational,"['bakery', 'establishment', 'food', 'point_of_interest', 'store']",True,True,True,True,True,True,False,False,Google API,"av. 2b nte. #26-89, san vicente, cali, valle del cauca, colombia"
ChIJCbzYxz6nMI4RO-7Cu0RIo9o,casalatte,calle 15 norte numero 9n-50 santa monica residential,Ciudad,Valle del Cauca,Colombia,3.4598188,-76.5345917,4.6,56.0,"fui invitado a desayunar en casa latte por dos amigas y la experiencia fue espectacular. empezamos con unos dumplings de entrada, luego pedimos migao y pancakes, todo en porciones muy abundantes que dejaron a todos satisfechos. el lugar es increíblemente aesthetic, con una atmósfera que invita a quedarse y disfrutar cada momento. sin duda, un espacio ideal para un desayuno delicioso y con estilo. | un lugar que te trasporta a otro mundo , donde la paz y tranquilidad de un café se puede disfrutar de la mejor manera . sus espacios tan detallados que hacen que viajes a europa y sus alrededores , y hablar de sus platos , cada uno con detalle de lujo . que expresan el amor y alegria en que se prepara . cada bocado es una experiencia única. ️ | me gustó mucho el ambiente, muy agradable. el café también es excelente, muy recomendable. pedí una porción de wonton, pensé que sería un aperitivo, pero resultó ser bastante abundante. la presentación fue muy cuidada, aunque el plato estaba un poco seco. en general, la experiencia fue buena. | las porciones me parecen pequeñas para tan alto precio. solo dan un tipo de huevo y es pochado o cocido, en general, esta experiencia siento que es solo para un grupo nicho. lo probé pero no volvería. el sitio es bastante pequeño pero la decoración está linda. | la atención en el restaurante fue excelente, el personal siempre muy amable y atento. la presentación de los platos fue impecable y el sabor de la comida realmente delicioso. además, el capuchino estuvo espectacular, con una textura cremosa y un sabor que complementó perfecto la experiencia. sin duda, un lugar para volver y recomendar.",,+57 350 7342768,Móvil,,,,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",False,True,True,True,True,True,True,False,Google API,"cl. 15 nte. #9n-50, santa monica residential, cali, valle del cauca, colombia"
ChIJAcdFyYSmMI4Rwj8Ul-x4wO4,la mancha pizzeria bar,calle 5 numero 26-53 1er piso 3 de julio,Ciudad,Valle del Cauca,Colombia,3.4343431,-76.5411867,4.3,457.0,"excelente atención, muy buen ambiente, es un buen lugar para escuchar música y pasar una noche agradable... | es el lugar perfecto para disfrutar del rock en sus versiones, banda en vivo, cerveza, cócteles, el personal , el espacio y la atención se vuelven algo muy envolvente para disfrutar en pareja y con los amigos que viven una pasión por el genero... | amé ir y escuchar mis canciones preferidas, la pasé increíble, puedes pedir canciones y con gusto te complacen, excelente ambiente, comida, bebidas, la atención es muy buena, súper recomendado, volveré. :) | excelente servicio, agradable el ambiente, buena música, buena comida, un buen espacio para disfrutar con amigos y un momento de esparcimiento. vale la pena ir | excelente lugar. - ubicado en el sur de cali. - excelente atencion al cliente. - buen sitio para disfrutar con los amigos. - variedad de presentacion de la cerveza: * jirafa,valde,jarra y forma individual. recomendado.",Económico,+57 305 2373732,Móvil,https://www.facebook.com/lamanchabar,False,True,operational,"['bar', 'establishment', 'point_of_interest']",False,False,False,True,True,True,False,False,Google API,"cl. 5 #26-53 1er piso, 3 de julio, cali, valle del cauca, colombia"
ChIJ764qpEGnMI4Rf98V3TZD700,hotel terraza de san antonio,carrera 12 numero 2-54 comuna 3,Ciudad,Valle del Cauca,Colombia,3.4455151,-76.5395882,4.2,162.0,"el edificio es agradable y la zona de san antonio es la mejor. pero a las habitaciones les falta cosas básica como una silla extra o sillón y dónde poner el jabón en la regadera. lo que no gustó la actitud de las encargadas que si bien se dirigieron de forma ""amable"" parecía que atendían de mala gana. | un hotel con grandes personas que brindas un servicio extraordinario, por mejorar sus habitaciones, sus puertas están algo desajustadas lo que se dificulte cerrarlas haciendo ruido por lo fuerte que se debe hacer al cerrar, pasa en varias habitaciones lo que puede despertarte, en cuanto al restaurante que está ubicado en el mismo hotel en las noches al cierre arrastran las mesas y hace mucho ruido lo cuál impide descansar, reitero su excelente atención con los clientes. | excelente vista. muy amables, resuelven las solicitudes y dificultades ágilmente. excelente desayuno y amabilidad de la encargada del desayuno. las habitaciones del primer nivel con un poco de humedad, las del segundo nivel muy buenas. | un hotel muy bonito y acogedor. queda ubicado en un excelente sector y bastante seguro. las habitaciones son cómodas y brindan muy buena atención. el hotel tiene una terraza y tiene una hermosa vista panorámica de la ciudad. tiene precios justos para lo que ofrecen. muy recomendados. | súper recomendado el lugar. hice mi matrimonio civil en este lugar, los invitados encantados con la atención y el lugar, y yo muy feliz de que todo salió bien y nos ayudaron mucho en la logística. la comida 10/10 con porciones muy satisfactorias. les recomiendo esas terrazas para eventos",,+57 317 6819681,Móvil,https://www.booking.com/hotel/co/terraza-de-san-antonio-cali1.es.html,,,operational,"['cafe', 'establishment', 'food', 'lodging', 'point_of_interest', 'store']",False,False,False,False,False,False,False,False,Google API,"cra. 12 #2-54, comuna 3, cali, valle del cauca, colombia"
ChIJ1ctFLYOmMI4R9IwMzFXpoOI,hostal charlie de cali,hotel boutique carrera 35 numero 4-09 el sindicato,Ciudad,Valle del Cauca,Colombia,3.4340558,-76.5452734,4.3,6.0,"¡los empleados fueron súper amables! el mejor servicio que puedas desear. la ubicación es perfecta y las habitaciones estaban limpias y bien. disfrutamos nuestra estancia. gracias a los empleados. feliz año nuevo | muy buen hotel, personal súper servicial, habitaciones confortables y excelente ubicación en un excelente vecindario. ¡recomiendo mucho este hotel! | no funcionan como hotel. no vayas con ellos.",,+57 300 7008575,Móvil,,,,operational,"['establishment', 'lodging', 'point_of_interest']",False,False,False,False,False,False,False,False,Google API,"hotel boutique, cra. 35 #4-09, el sindicato, cali, valle del cauca, colombia"
ChIJyY0wun2RMI4R6fzpNkwSb8I,mirador turstico de san antonio,vereda tierra blanca corregimiento 689 g2g san antonio jamundi valle del cauca colombia,Ciudad,Valle del Cauca,Colombia,3.20861,-76.65333,,,,,+57 316 5360110,Móvil,,True,,operational,"['establishment', 'point_of_interest']",True,True,True,True,True,True,True,True,Google API,"vereda tierra blanca. corregimiento, 689+g2g, san antonio, jamundí, valle del cauca, colombia"
ChIJi-6m2p2hMI4RFvKJ4EGcHZA,patio santo,calle 18 numero 105-52 ciudad jardin,Ciudad,Valle del Cauca,Colombia,3.3631586,-76.5318595,4.5,2345.0,"pasamos fin de año aquí y puedo decir que es un buen restaurante. la comida estuvo rica. el único punto a mejorar está en el entretenimiento y servicio que pudieron haber sido mejores, especialmente el dj quien realmente no parecía haber ambientado antes una fiesta. | buena comida con música en vivo, lugar agradable | excelente lugar para pasar un rato animado, buen show y buena música en vivo. la actividad relacionada con el petronio excelente, una representación cultural única. la comida muy rica, sobre todo las entradas. la sangría también estaba deliciosa y la atención espectacular. ¡mantienen tu mesa limpia y son muy amables! buenas opciones en la carta, buenas sugerencias de los meseros y buen ambiente en general. | en primer lugar, la propuesta culinaria deja mucho que desear: el emplatado carece de cuidado estético, la temperatura de los platos no fue la adecuada, y los sabores resultaron planos, sin armonía ni identidad clara. en un entorno donde se presume ofrecer una experiencia integral, la cocina debería ser protagonista, y en este caso, lamentablemente no lo fue. en cuanto al ambiente, el volumen de la música fue excesivamente alto, al punto de dificultar seriamente la conversación incluso con quien se tiene al lado. la experiencia sonora —fundamental en un lugar que apuesta por shows en vivo— mostró deficiencias técnicas notables: falta de balance en la mezcla, distorsiones y una pobre ecualización general, lo cual opacó por completo la presentación del grupo musical. la puesta en escena del show de baile fue correcta, pero sin propuestas novedosas ni momentos memorables. la decoración del espacio también resulta muy básica, sin elementos que aporten calidez, identidad o coherencia con el concepto del lugar. en conjunto, la experiencia evidencia una falta de cohesión entre lo gastronómico, lo escénico y lo sensorial, algo fundamental en este tipo de establecimientos donde se pretende ofrecer una vivencia completa. | excelente gastro bar para disfrutar en familia y con amigos. ideal para eventos empresariales, tiene una tarima para presentaciones. no tiene un parqueadero extenso, se debe buscar espacio para parquear afuera del lugar, pero siempre hay personas dispuestas a cuidar su vehículo, algunos son pagados por el restaurante. los precios de la comida son altos, pero se disfruta.",Caro,,Desconocido,https://patiosanto.com.co/,True,True,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",False,False,True,True,True,True,False,False,Google API,"cl. 18 #105-52, ciudad jardín, cali, valle del cauca, colombia"
ChIJOVByKVChMI4RujZ47_5AFnE,tangos y rancheras,calle 13 numero 66 bis -40 locales 133 quintas de don simon,Ciudad,Valle del Cauca,Colombia,3.3965975,-76.5376608,4.5,216.0,"dentro de sus instalaciones .encontrarás un ambiente muy lleno de sorpresas agradables..gente amable y servicio excelente..es para pasar una noche con un ambiente de mucha fiesta...gracias | es un excelente lugar, llevan mariachis y parrandon vallenato, la música es muy agradable, las personas del lugar también son muy amables. tiene una muy buena ubicación. | jajaja hoy no nos dejaron entrar porque veníamos solo hombres , y ese poco de pr*p*gos si , jajaja los que consumimos no nos dejan entrar | excelente sitio recomendación inmediata, un lugar acogedor y selecto grupo de clientes de calidad muy elegante buena música, bueno lo único que podría tener en cuenta con experiencia en sonido es que full sonido solo que a veces le suben mucho y ya es algo extremo solo eso tenerlo en cuenta porque el lugar es pequeño pero aclaro, el sonido es full chevere un aplauso para este sitio | excelente lugar para compartir en pareja ó con amigos y disfrutar de buena música y las mejores bebidas",Normal,+57 302 2802466,Móvil,,,True,operational,"['bar', 'establishment', 'point_of_interest']",False,False,True,True,True,True,False,False,Google API,"cl. 13 #66 bis -40 locales 133, quintas de don simon, cali, valle del cauca, colombia"
ChIJmT14utqnMI4RW8fh5d7J5ds,terraza 11 granada  once once restaurante bar,avenida 9 norte numero 15an-41 segundo piso santa monica residential,Ciudad,Valle del Cauca,Colombia,3.460253,-76.53372949999999,4.3,322.0,"es martes por la noche en cali, lo llaman gringo tuesday. empieza de forma tranquila: un intercambio de idiomas relajado durante la cena. una reunión de extranjeros con una buena mezcla de locales, jóvenes profesionales, estudiantes—para contar historias, practicar inglés y ayudarte con el español si lo necesitas. llegas siendo un desconocido y, en cuestión de minutos, ya estás en conversaciones que parecen haber estado esperándote. todos quieren saber de dónde eres, cómo es tu vida y qué opinas de colombia. no es charla superficial. hay una curiosidad real, una calidez genuina. la comida está buena, las bebidas fluyen con facilidad y el personal es rápido, amable y siempre sonriente. pero después de las 9 p. m., todo cambia. arriba se convierte en el centro del reguetón, abajo todo es salsa—hombros que se mueven, pies que vuelan, sudor y ritmo en cada rincón. salí buscando una noche tranquila y terminé en una fiesta que no sabía que necesitaba. si estás en cali y quieres conectar—para festejar y conectar de verdad—el martes por la noche aquí es el plan. | fui con la intención de practicar inglés, conocer nuevas personas y pasar un buen rato, pero sinceramente no volvería. me sentí bastante desilusionada por varios motivos: lo negativo: • la ubicación en google maps está mal. me llevó a otro sitio, y cuando llegué me dijeron que debía buscar “terraza 11” en vez de “gringos tuesday”. me parece ilógico que no actualicen el nombre o compartan el link correcto por redes sociales. • la mesa en la que me senté estaba dividida en dos grupos cerrados, y no hubo ningún tipo de integración. nadie proponía un tema, las personas no hablaban entre sí, y cuando intentaba sacar conversación, me sentía ignorada. • se supone que hay un anfitrión que guía la actividad y organiza por niveles o idiomas, pero nunca apareció. • el lugar es demasiado caluroso. no hay suficiente ventilación, y deberían considerar instalar más ventiladores o aire acondicionado. • el “cóctel de bienvenida” fue un mini shot de aguardiente con algún tipo de jugo. nada parecido a lo que uno esperaría de un cóctel. y las tostadas de ajo como aperitivo tampoco me parecieron apropiadas. • el mesero estaba confundido, no conocía bien la carta ni lo que había disponible. • en general, todo me pareció desorganizado y sin alma. lamentablemente, no fue la experiencia que esperaba. tenía muchas ganas de participar en un intercambio de idiomas real y conocer personas nuevas, pero todo fue confuso, aburrido y mal gestionado. | lo que puedo decir del sitio, es que es un buen parche para ir a ver su equipo favorito, claro lo conocí cuando quedo campeón en deportivo cali, en cuestión de locación es bonito el lugar, con la atención si fue algo normal, creo que he tenido mejores atenciones o talvez la srta. esta un poco estresada. en la comida si cabe decir que en el momento de euforia, no tuve la delicia de degustar, por los nervios del partido. en general estuvo bien, pero creo que podría ser mejor. | muy mala experiencia en gringo tuesday. aunque es un evento gratuito, no me dejaron entrar hasta que hiciera un registro en línea y mostrara un código qr. mientras tanto, al menos 15 colombianos entraron sin que les pidieran ninguna reserva, literalmente mientras yo estaba afuera haciendo la mía. se sintió discriminatorio, especialmente considerando que solo había dos extranjeros presentes. la próxima vez habrá uno menos. totalmente vergonzoso. | buena vista pero la atención de las meseras medio mala. comida normal y la zona donde está muy buena.",,+57 301 7565611,Móvil,http://www.1111.com.co/,,True,operational,"['bar', 'establishment', 'point_of_interest']",True,True,True,True,True,True,True,False,Google API,"av. 9 nte. #15an-41 segundo piso, santa monica residential, cali, valle del cauca, colombia"
ChIJtS4pr3ipMI4R_Zn8TtI9YhA,fritanga rosita,avenida 2b norte acopi,Ciudad,Valle del Cauca,Colombia,3.4932931,-76.5028758,,,,,,Desconocido,,,,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",False,False,False,False,False,False,False,False,Google API,"av 2b nte., acopi, cali, valle del cauca, colombia"
ChIJNWPvVHqhMI4Rldeoumufaxw,el libertador,local 119 dentro del centro comercial unicentro carrera 100 numero 11-60 ciudad jardin,Ciudad,Valle del Cauca,Colombia,3.3719249,-76.5401763,4.0,1.0,"muy buena atenciòn, y muy buena tarifa, siempre amables y dispuestos a servir.!!!",,+57 602 3302198,Móvil,,,,operational,"['establishment', 'finance', 'point_of_interest']",True,True,True,True,True,True,False,False,Google API,"local 119 dentro del centro comercial unicentro, cra. 100 #11-60, ciudad jardín, cali, valle del cauca, colombia"
ChIJlVOLnlahMI4R3rK__rJ7mXI,el chuzo de nando,calle 9 numero 65-08 gran limonar,Ciudad,Valle del Cauca,Colombia,3.3994097,-76.5446032,4.3,1473.0,"la terraza es muy acogedora, buen servicio. la hamburguesa es una clásica callejera deliciosa, de muy buen sabor, buena calidad y con muy buenos precios, comimos delicioso. | el menú es variado, las hamburguesas y sus asados son muy ricos, el precio si es un poco elevado para la cantidad que sirven, la atención es rápida. en cuanto al sitio, en la terraza es muy tranquilo, tiene buen diseño e iluminación, es un lugar bastante cómodo para disfrutar mientras se come. | me permito expresar mi profunda inconformidad por una situación que viví recientemente en la terraza del establecimiento. presencié cómo varios panes cayeron al piso y, sin ninguna medida de higiene ni protocolo adecuado, fueron recogidos y reincorporados al proceso de preparación como si nada hubiese pasado. lo más preocupante no fue solamente la evidente falta de salubridad, sino la reacción —o mejor, la falta de ella— por parte del personal. al manifestar mi queja, no recibí ninguna explicación, disculpa ni acción correctiva. simplemente guardaron silencio. este tipo de prácticas no solo generan desconfianza, sino que ponen en riesgo la salud de los clientes. espero que esta situación sea tomada con la seriedad que merece y se adopten correctivos inmediatos. | restaurante de hamburguesas clásico de la calle 9na en cali, su especialidad es la carne al carbón con tomate verde en sus hamburguesas, en los últimos años la ampliación del lugar ha sido notable, el ambiente es muy bueno y el sabor de sus hamburguesas es muy bueno, deberían colocar más tipos de salsas, también tiene otros productos como varios tipos de carnes asadas al carbón. sin duda un buen lugar para comer una comida rápida, aunque sus precios han subido mucho los últimos 8 años. | recomendadísimo!!!!!. los perros y las hamburguesas son deliciosas. el ""host"" tiene un excelente servicio y su atención es preferencial! les recomiendo darse la pasadita.... las papas en cascos son deliciosas!!! ahhh! más de 20 años de experiencia...... en cali ve!.",Normal,+57 602 3153936,Móvil,,True,False,operational,"['establishment', 'food', 'point_of_interest', 'restaurant']",True,True,True,True,True,True,True,False,Google API,"cl. 9 #65-08, gran limonar, cali, valle del cauca, colombia"
